"DateTime","Date","Hour","X"
2015-01-23 02:00:00,2015-01-23,2,0.0054
2015-01-23 03:00:00,2015-01-23,3,0.0093
2015-01-23 04:00:00,2015-01-23,4,0.0245
2015-01-23 05:00:00,2015-01-23,5,0.0655
2015-01-23 06:00:00,2015-01-23,6,0.1018
2015-01-23 07:00:00,2015-01-23,7,0.1694
2015-01-23 08:00:00,2015-01-23,8,0.1717
2015-01-23 09:00:00,2015-01-23,9,0.0813
2015-01-23 10:00:00,2015-01-23,10,0.065
2015-01-23 11:00:00,2015-01-23,11,0.0535
2015-01-23 12:00:00,2015-01-23,12,0.0516
2015-01-23 13:00:00,2015-01-23,13,0.0575
2015-01-23 14:00:00,2015-01-23,14,0.0526
2015-01-23 15:00:00,2015-01-23,15,0.0439
2015-01-23 16:00:00,2015-01-23,16,0.0398
2015-01-23 17:00:00,2015-01-23,17,0.0407
2015-01-23 18:00:00,2015-01-23,18,0.0373
2015-01-23 19:00:00,2015-01-23,19,0.0426
2015-01-23 20:00:00,2015-01-23,20,0.0491
2015-01-23 21:00:00,2015-01-23,21,0.0392
2015-01-23 22:00:00,2015-01-23,22,0.0334
2015-01-23 23:00:00,2015-01-23,23,0.0273
2015-01-24,2015-01-24,0,0.0219
2015-01-24 01:00:00,2015-01-24,1,0.0197
2015-01-24 02:00:00,2015-01-24,2,0.0184
2015-01-24 03:00:00,2015-01-24,3,0.0202
2015-01-24 04:00:00,2015-01-24,4,0.0225
2015-01-24 05:00:00,2015-01-24,5,0.0336
2015-01-24 06:00:00,2015-01-24,6,0.0373
2015-01-24 07:00:00,2015-01-24,7,0.0431
2015-01-24 08:00:00,2015-01-24,8,0.0483
2015-01-24 09:00:00,2015-01-24,9,0.0406
2015-01-24 10:00:00,2015-01-24,10,0.0418
2015-01-24 11:00:00,2015-01-24,11,0.0455
2015-01-24 12:00:00,2015-01-24,12,0.0466
2015-01-24 13:00:00,2015-01-24,13,0.0462
2015-01-24 14:00:00,2015-01-24,14,0.0476
2015-01-24 15:00:00,2015-01-24,15,0.0486
2015-01-24 16:00:00,2015-01-24,16,0.0448
2015-01-24 17:00:00,2015-01-24,17,0.0442
2015-01-24 18:00:00,2015-01-24,18,0.0373
2015-01-24 19:00:00,2015-01-24,19,0.0312
2015-01-24 20:00:00,2015-01-24,20,0.0257
2015-01-24 21:00:00,2015-01-24,21,0.0237
2015-01-24 22:00:00,2015-01-24,22,0.0207
2015-01-24 23:00:00,2015-01-24,23,0.0132
2015-01-25,2015-01-25,0,0.0077
2015-01-25 01:00:00,2015-01-25,1,0.0051
2015-01-25 02:00:00,2015-01-25,2,0.003
2015-01-25 03:00:00,2015-01-25,3,0.0031
2015-01-25 04:00:00,2015-01-25,4,0.0052
2015-01-25 05:00:00,2015-01-25,5,0.0104
2015-01-25 06:00:00,2015-01-25,6,0.013
2015-01-25 07:00:00,2015-01-25,7,0.0151
2015-01-25 08:00:00,2015-01-25,8,0.0221
2015-01-25 09:00:00,2015-01-25,9,0.0322
2015-01-25 10:00:00,2015-01-25,10,0.0324
2015-01-25 11:00:00,2015-01-25,11,0.0311
2015-01-25 12:00:00,2015-01-25,12,0.0122
2015-01-25 13:00:00,2015-01-25,13,0.0145
2015-01-25 14:00:00,2015-01-25,14,0.0018
2015-01-25 15:00:00,2015-01-25,15,0
2015-01-25 16:00:00,2015-01-25,16,0.0224
2015-01-25 17:00:00,2015-01-25,17,0.0042
2015-01-25 18:00:00,2015-01-25,18,0
2015-01-25 19:00:00,2015-01-25,19,0
2015-01-25 20:00:00,2015-01-25,20,0
2015-01-25 21:00:00,2015-01-25,21,0
2015-01-25 22:00:00,2015-01-25,22,0
2015-01-25 23:00:00,2015-01-25,23,0
2015-01-26,2015-01-26,0,0.0073
2015-01-26 01:00:00,2015-01-26,1,0.0039
2015-01-26 02:00:00,2015-01-26,2,0.0037
2015-01-26 03:00:00,2015-01-26,3,0.0061
2015-01-26 04:00:00,2015-01-26,4,0.0162
2015-01-26 05:00:00,2015-01-26,5,0.0517
2015-01-26 06:00:00,2015-01-26,6,0.0957
2015-01-26 07:00:00,2015-01-26,7,0.0798
2015-01-26 08:00:00,2015-01-26,8,0.0725
2015-01-26 09:00:00,2015-01-26,9,0.063
2015-01-26 10:00:00,2015-01-26,10,0.0582
2015-01-26 11:00:00,2015-01-26,11,0.0527
2015-01-26 12:00:00,2015-01-26,12,0.0496
2015-01-26 13:00:00,2015-01-26,13,0.0541
2015-01-26 14:00:00,2015-01-26,14,0.0506
2015-01-26 15:00:00,2015-01-26,15,0.046
2015-01-26 16:00:00,2015-01-26,16,0.0419
2015-01-26 17:00:00,2015-01-26,17,0.0423
2015-01-26 18:00:00,2015-01-26,18,0.0366
2015-01-26 19:00:00,2015-01-26,19,0.0321
2015-01-26 20:00:00,2015-01-26,20,0.0244
2015-01-26 21:00:00,2015-01-26,21,0.0207
2015-01-26 22:00:00,2015-01-26,22,0.0162
2015-01-26 23:00:00,2015-01-26,23,0.0098
2015-01-27,2015-01-27,0,0.0047
2015-01-27 01:00:00,2015-01-27,1,0.0033
2015-01-27 02:00:00,2015-01-27,2,0.0048
2015-01-27 03:00:00,2015-01-27,3,0.0096
2015-01-27 04:00:00,2015-01-27,4,0.0246
2015-01-27 05:00:00,2015-01-27,5,0.0702
2015-01-27 06:00:00,2015-01-27,6,0.0992
2015-01-27 07:00:00,2015-01-27,7,0.2627
2015-01-27 08:00:00,2015-01-27,8,0.2072
2015-01-27 09:00:00,2015-01-27,9,0.0882
2015-01-27 10:00:00,2015-01-27,10,0.066
2015-01-27 11:00:00,2015-01-27,11,0.0528
2015-01-27 12:00:00,2015-01-27,12,0.0482
2015-01-27 13:00:00,2015-01-27,13,0.0522
2015-01-27 14:00:00,2015-01-27,14,0.0464
2015-01-27 15:00:00,2015-01-27,15,0.0415
2015-01-27 16:00:00,2015-01-27,16,0.0384
2015-01-27 17:00:00,2015-01-27,17,0.0391
2015-01-27 18:00:00,2015-01-27,18,0.0313
2015-01-27 19:00:00,2015-01-27,19,0.0264
2015-01-27 20:00:00,2015-01-27,20,0.0223
2015-01-27 21:00:00,2015-01-27,21,0.0189
2015-01-27 22:00:00,2015-01-27,22,0.0143
2015-01-27 23:00:00,2015-01-27,23,0.0091
2015-01-28,2015-01-28,0,0.0051
2015-01-28 01:00:00,2015-01-28,1,0.0037
2015-01-28 02:00:00,2015-01-28,2,0.0045
2015-01-28 03:00:00,2015-01-28,3,0.0093
2015-01-28 04:00:00,2015-01-28,4,0.0246
2015-01-28 05:00:00,2015-01-28,5,0.0722
2015-01-28 06:00:00,2015-01-28,6,0.1025
2015-01-28 07:00:00,2015-01-28,7,0.2455
2015-01-28 08:00:00,2015-01-28,8,0.2446
2015-01-28 09:00:00,2015-01-28,9,0.1984
2015-01-28 10:00:00,2015-01-28,10,0.067
2015-01-28 11:00:00,2015-01-28,11,0.0528
2015-01-28 12:00:00,2015-01-28,12,0.0508
2015-01-28 13:00:00,2015-01-28,13,0.0556
2015-01-28 14:00:00,2015-01-28,14,0.0484
2015-01-28 15:00:00,2015-01-28,15,0.0427
2015-01-28 16:00:00,2015-01-28,16,0.0371
2015-01-28 17:00:00,2015-01-28,17,0.0387
2015-01-28 18:00:00,2015-01-28,18,0.0328
2015-01-28 19:00:00,2015-01-28,19,0.0272
2015-01-28 20:00:00,2015-01-28,20,0.0221
2015-01-28 21:00:00,2015-01-28,21,0.021
2015-01-28 22:00:00,2015-01-28,22,0.0154
2015-01-28 23:00:00,2015-01-28,23,0.0094
2015-01-29,2015-01-29,0,0.0054
2015-01-29 01:00:00,2015-01-29,1,0.0041
2015-01-29 02:00:00,2015-01-29,2,0.004
2015-01-29 03:00:00,2015-01-29,3,0.0096
2015-01-29 04:00:00,2015-01-29,4,0.0251
2015-01-29 05:00:00,2015-01-29,5,0.0715
2015-01-29 06:00:00,2015-01-29,6,0.0951
2015-01-29 07:00:00,2015-01-29,7,0.1977
2015-01-29 08:00:00,2015-01-29,8,0.25
2015-01-29 09:00:00,2015-01-29,9,0.1056
2015-01-29 10:00:00,2015-01-29,10,0.0802
2015-01-29 11:00:00,2015-01-29,11,0.0518
2015-01-29 12:00:00,2015-01-29,12,0.051
2015-01-29 13:00:00,2015-01-29,13,0.0539
2015-01-29 14:00:00,2015-01-29,14,0.0502
2015-01-29 15:00:00,2015-01-29,15,0.0441
2015-01-29 16:00:00,2015-01-29,16,0.038
2015-01-29 17:00:00,2015-01-29,17,0.0391
2015-01-29 18:00:00,2015-01-29,18,0.0331
2015-01-29 19:00:00,2015-01-29,19,0.0285
2015-01-29 20:00:00,2015-01-29,20,0.0232
2015-01-29 21:00:00,2015-01-29,21,0.0224
2015-01-29 22:00:00,2015-01-29,22,0.0163
2015-01-29 23:00:00,2015-01-29,23,0.0104
2015-01-30,2015-01-30,0,0.0062
2015-01-30 01:00:00,2015-01-30,1,0.0049
2015-01-30 02:00:00,2015-01-30,2,0.0053
2015-01-30 03:00:00,2015-01-30,3,0.0102
2015-01-30 04:00:00,2015-01-30,4,0.0239
2015-01-30 05:00:00,2015-01-30,5,0.0676
2015-01-30 06:00:00,2015-01-30,6,0.0967
2015-01-30 07:00:00,2015-01-30,7,0.0984
2015-01-30 08:00:00,2015-01-30,8,0.0969
2015-01-30 09:00:00,2015-01-30,9,0.0845
2015-01-30 10:00:00,2015-01-30,10,0.0738
2015-01-30 11:00:00,2015-01-30,11,0.0572
2015-01-30 12:00:00,2015-01-30,12,0.0542
2015-01-30 13:00:00,2015-01-30,13,0.0589
2015-01-30 14:00:00,2015-01-30,14,0.0504
2015-01-30 15:00:00,2015-01-30,15,0.0445
2015-01-30 16:00:00,2015-01-30,16,0.0401
2015-01-30 17:00:00,2015-01-30,17,0.0386
2015-01-30 18:00:00,2015-01-30,18,0.037
2015-01-30 19:00:00,2015-01-30,19,0.0337
2015-01-30 20:00:00,2015-01-30,20,0.0278
2015-01-30 21:00:00,2015-01-30,21,0.0253
2015-01-30 22:00:00,2015-01-30,22,0.0221
2015-01-30 23:00:00,2015-01-30,23,0.0139
2015-01-31,2015-01-31,0,0.0086
2015-01-31 01:00:00,2015-01-31,1,0.0059
2015-01-31 02:00:00,2015-01-31,2,0.0053
2015-01-31 03:00:00,2015-01-31,3,0.0064
2015-01-31 04:00:00,2015-01-31,4,0.0106
2015-01-31 05:00:00,2015-01-31,5,0.0239
2015-01-31 06:00:00,2015-01-31,6,0.0291
2015-01-31 07:00:00,2015-01-31,7,0.0372
2015-01-31 08:00:00,2015-01-31,8,0.0515
2015-01-31 09:00:00,2015-01-31,9,0.0528
2015-01-31 10:00:00,2015-01-31,10,0.0494
2015-01-31 11:00:00,2015-01-31,11,0.0511
2015-01-31 12:00:00,2015-01-31,12,0.0517
2015-01-31 13:00:00,2015-01-31,13,0.0522
2015-01-31 14:00:00,2015-01-31,14,0.0537
2015-01-31 15:00:00,2015-01-31,15,0.0591
2015-01-31 16:00:00,2015-01-31,16,0.0518
2015-01-31 17:00:00,2015-01-31,17,0.053
2015-01-31 18:00:00,2015-01-31,18,0.0461
2015-01-31 19:00:00,2015-01-31,19,0.0372
2015-01-31 20:00:00,2015-01-31,20,0.0292
2015-01-31 21:00:00,2015-01-31,21,0.0274
2015-01-31 22:00:00,2015-01-31,22,0.0247
2015-01-31 23:00:00,2015-01-31,23,0.0156
2015-02-01,2015-02-01,0,0.0094
2015-02-01 01:00:00,2015-02-01,1,0.0057
2015-02-01 02:00:00,2015-02-01,2,0.0043
2015-02-01 03:00:00,2015-02-01,3,0.004
2015-02-01 04:00:00,2015-02-01,4,0.0062
2015-02-01 05:00:00,2015-02-01,5,0.012
2015-02-01 06:00:00,2015-02-01,6,0.0143
2015-02-01 07:00:00,2015-02-01,7,0.0189
2015-02-01 08:00:00,2015-02-01,8,0.0272
2015-02-01 09:00:00,2015-02-01,9,0.038
2015-02-01 10:00:00,2015-02-01,10,0.0393
2015-02-01 11:00:00,2015-02-01,11,0.0416
2015-02-01 12:00:00,2015-02-01,12,0.0417
2015-02-01 13:00:00,2015-02-01,13,0.0465
2015-02-01 14:00:00,2015-02-01,14,0.0485
2015-02-01 15:00:00,2015-02-01,15,0.0421
2015-02-01 16:00:00,2015-02-01,16,0.0367
2015-02-01 17:00:00,2015-02-01,17,0.036
2015-02-01 18:00:00,2015-02-01,18,0.0311
2015-02-01 19:00:00,2015-02-01,19,0.0389
2015-02-01 20:00:00,2015-02-01,20,0.0352
2015-02-01 21:00:00,2015-02-01,21,0.0257
2015-02-01 22:00:00,2015-02-01,22,0.0179
2015-02-01 23:00:00,2015-02-01,23,0.0116
2015-02-02,2015-02-02,0,0.007
2015-02-02 01:00:00,2015-02-02,1,0.0041
2015-02-02 02:00:00,2015-02-02,2,0.005
2015-02-02 03:00:00,2015-02-02,3,0.009
2015-02-02 04:00:00,2015-02-02,4,0.0235
2015-02-02 05:00:00,2015-02-02,5,0.0712
2015-02-02 06:00:00,2015-02-02,6,0.092
2015-02-02 07:00:00,2015-02-02,7,0.1219
2015-02-02 08:00:00,2015-02-02,8,0.349
2015-02-02 09:00:00,2015-02-02,9,0.2891
2015-02-02 10:00:00,2015-02-02,10,0.0674
2015-02-02 11:00:00,2015-02-02,11,0.0509
2015-02-02 12:00:00,2015-02-02,12,0.049
2015-02-02 13:00:00,2015-02-02,13,0.0528
2015-02-02 14:00:00,2015-02-02,14,0.0477
2015-02-02 15:00:00,2015-02-02,15,0.0428
2015-02-02 16:00:00,2015-02-02,16,0.0359
2015-02-02 17:00:00,2015-02-02,17,0.0387
2015-02-02 18:00:00,2015-02-02,18,0.033
2015-02-02 19:00:00,2015-02-02,19,0.0261
2015-02-02 20:00:00,2015-02-02,20,0.021
2015-02-02 21:00:00,2015-02-02,21,0.0205
2015-02-02 22:00:00,2015-02-02,22,0.0151
2015-02-02 23:00:00,2015-02-02,23,0.0089
2015-02-03,2015-02-03,0,0.0057
2015-02-03 01:00:00,2015-02-03,1,0.0037
2015-02-03 02:00:00,2015-02-03,2,0.0041
2015-02-03 03:00:00,2015-02-03,3,0.0098
2015-02-03 04:00:00,2015-02-03,4,0.0245
2015-02-03 05:00:00,2015-02-03,5,0.0717
2015-02-03 06:00:00,2015-02-03,6,0.0921
2015-02-03 07:00:00,2015-02-03,7,0.1875
2015-02-03 08:00:00,2015-02-03,8,0.2558
2015-02-03 09:00:00,2015-02-03,9,0.0978
2015-02-03 10:00:00,2015-02-03,10,0.0641
2015-02-03 11:00:00,2015-02-03,11,0.0528
2015-02-03 12:00:00,2015-02-03,12,0.0513
2015-02-03 13:00:00,2015-02-03,13,0.0538
2015-02-03 14:00:00,2015-02-03,14,0.0474
2015-02-03 15:00:00,2015-02-03,15,0.0414
2015-02-03 16:00:00,2015-02-03,16,0.0369
2015-02-03 17:00:00,2015-02-03,17,0.0382
2015-02-03 18:00:00,2015-02-03,18,0.033
2015-02-03 19:00:00,2015-02-03,19,0.0285
2015-02-03 20:00:00,2015-02-03,20,0.0217
2015-02-03 21:00:00,2015-02-03,21,0.0197
2015-02-03 22:00:00,2015-02-03,22,0.0155
2015-02-03 23:00:00,2015-02-03,23,0.0082
2015-02-04,2015-02-04,0,0.0056
2015-02-04 01:00:00,2015-02-04,1,0.0041
2015-02-04 02:00:00,2015-02-04,2,0.004
2015-02-04 03:00:00,2015-02-04,3,0.0102
2015-02-04 04:00:00,2015-02-04,4,0.0246
2015-02-04 05:00:00,2015-02-04,5,0.0721
2015-02-04 06:00:00,2015-02-04,6,0.0952
2015-02-04 07:00:00,2015-02-04,7,0.2392
2015-02-04 08:00:00,2015-02-04,8,0.1679
2015-02-04 09:00:00,2015-02-04,9,0.0821
2015-02-04 10:00:00,2015-02-04,10,0.0702
2015-02-04 11:00:00,2015-02-04,11,0.0537
2015-02-04 12:00:00,2015-02-04,12,0.0493
2015-02-04 13:00:00,2015-02-04,13,0.0527
2015-02-04 14:00:00,2015-02-04,14,0.0478
2015-02-04 15:00:00,2015-02-04,15,0.0405
2015-02-04 16:00:00,2015-02-04,16,0.0359
2015-02-04 17:00:00,2015-02-04,17,0.0393
2015-02-04 18:00:00,2015-02-04,18,0.0344
2015-02-04 19:00:00,2015-02-04,19,0.0286
2015-02-04 20:00:00,2015-02-04,20,0.023
2015-02-04 21:00:00,2015-02-04,21,0.0198
2015-02-04 22:00:00,2015-02-04,22,0.0152
2015-02-04 23:00:00,2015-02-04,23,0.0097
2015-02-05,2015-02-05,0,0.0057
2015-02-05 01:00:00,2015-02-05,1,0.0036
2015-02-05 02:00:00,2015-02-05,2,0.0041
2015-02-05 03:00:00,2015-02-05,3,0.0099
2015-02-05 04:00:00,2015-02-05,4,0.0253
2015-02-05 05:00:00,2015-02-05,5,0.0723
2015-02-05 06:00:00,2015-02-05,6,0.0955
2015-02-05 07:00:00,2015-02-05,7,0.1965
2015-02-05 08:00:00,2015-02-05,8,0.1969
2015-02-05 09:00:00,2015-02-05,9,0.0859
2015-02-05 10:00:00,2015-02-05,10,0.0653
2015-02-05 11:00:00,2015-02-05,11,0.0549
2015-02-05 12:00:00,2015-02-05,12,0.0514
2015-02-05 13:00:00,2015-02-05,13,0.0568
2015-02-05 14:00:00,2015-02-05,14,0.0508
2015-02-05 15:00:00,2015-02-05,15,0.0436
2015-02-05 16:00:00,2015-02-05,16,0.0371
2015-02-05 17:00:00,2015-02-05,17,0.0381
2015-02-05 18:00:00,2015-02-05,18,0.0328
2015-02-05 19:00:00,2015-02-05,19,0.0283
2015-02-05 20:00:00,2015-02-05,20,0.0251
2015-02-05 21:00:00,2015-02-05,21,0.0222
2015-02-05 22:00:00,2015-02-05,22,0.0164
2015-02-05 23:00:00,2015-02-05,23,0.0101
2015-02-06,2015-02-06,0,0.0058
2015-02-06 01:00:00,2015-02-06,1,0.0049
2015-02-06 02:00:00,2015-02-06,2,0.0055
2015-02-06 03:00:00,2015-02-06,3,0.0101
2015-02-06 04:00:00,2015-02-06,4,0.0253
2015-02-06 05:00:00,2015-02-06,5,0.0697
2015-02-06 06:00:00,2015-02-06,6,0.0895
2015-02-06 07:00:00,2015-02-06,7,0.0992
2015-02-06 08:00:00,2015-02-06,8,0.092
2015-02-06 09:00:00,2015-02-06,9,0.0806
2015-02-06 10:00:00,2015-02-06,10,0.0671
2015-02-06 11:00:00,2015-02-06,11,0.0537
2015-02-06 12:00:00,2015-02-06,12,0.0414
2015-02-06 13:00:00,2015-02-06,13,0.0445
2015-02-06 14:00:00,2015-02-06,14,0.0454
2015-02-06 15:00:00,2015-02-06,15,0.0445
2015-02-06 16:00:00,2015-02-06,16,0.0402
2015-02-06 17:00:00,2015-02-06,17,0.04
2015-02-06 18:00:00,2015-02-06,18,0.0335
2015-02-06 19:00:00,2015-02-06,19,0.0304
2015-02-06 20:00:00,2015-02-06,20,0.0263
2015-02-06 21:00:00,2015-02-06,21,0.0234
2015-02-06 22:00:00,2015-02-06,22,0.0206
2015-02-06 23:00:00,2015-02-06,23,0.0127
2015-02-07,2015-02-07,0,0.0079
2015-02-07 01:00:00,2015-02-07,1,0.0052
2015-02-07 02:00:00,2015-02-07,2,0.005
2015-02-07 03:00:00,2015-02-07,3,0.0065
2015-02-07 04:00:00,2015-02-07,4,0.0127
2015-02-07 05:00:00,2015-02-07,5,0.0319
2015-02-07 06:00:00,2015-02-07,6,0.0277
2015-02-07 07:00:00,2015-02-07,7,0.0368
2015-02-07 08:00:00,2015-02-07,8,0.0483
2015-02-07 09:00:00,2015-02-07,9,0.0535
2015-02-07 10:00:00,2015-02-07,10,0.0508
2015-02-07 11:00:00,2015-02-07,11,0.0495
2015-02-07 12:00:00,2015-02-07,12,0.0492
2015-02-07 13:00:00,2015-02-07,13,0.049
2015-02-07 14:00:00,2015-02-07,14,0.0477
2015-02-07 15:00:00,2015-02-07,15,0.0419
2015-02-07 16:00:00,2015-02-07,16,0.0491
2015-02-07 17:00:00,2015-02-07,17,0.048
2015-02-07 18:00:00,2015-02-07,18,0.0413
2015-02-07 19:00:00,2015-02-07,19,0.0325
2015-02-07 20:00:00,2015-02-07,20,0.0277
2015-02-07 21:00:00,2015-02-07,21,0.0252
2015-02-07 22:00:00,2015-02-07,22,0.0228
2015-02-07 23:00:00,2015-02-07,23,0.0151
2015-02-08,2015-02-08,0,0.0095
2015-02-08 01:00:00,2015-02-08,1,0.0061
2015-02-08 02:00:00,2015-02-08,2,0.005
2015-02-08 03:00:00,2015-02-08,3,0.0045
2015-02-08 04:00:00,2015-02-08,4,0.0064
2015-02-08 05:00:00,2015-02-08,5,0.0124
2015-02-08 06:00:00,2015-02-08,6,0.016
2015-02-08 07:00:00,2015-02-08,7,0.0181
2015-02-08 08:00:00,2015-02-08,8,0.0258
2015-02-08 09:00:00,2015-02-08,9,0.0365
2015-02-08 10:00:00,2015-02-08,10,0.0376
2015-02-08 11:00:00,2015-02-08,11,0.0438
2015-02-08 12:00:00,2015-02-08,12,0.0405
2015-02-08 13:00:00,2015-02-08,13,0.0435
2015-02-08 14:00:00,2015-02-08,14,0.0444
2015-02-08 15:00:00,2015-02-08,15,0.0397
2015-02-08 16:00:00,2015-02-08,16,0.0398
2015-02-08 17:00:00,2015-02-08,17,0.0394
2015-02-08 18:00:00,2015-02-08,18,0.0359
2015-02-08 19:00:00,2015-02-08,19,0.0308
2015-02-08 20:00:00,2015-02-08,20,0.0258
2015-02-08 21:00:00,2015-02-08,21,0.0226
2015-02-08 22:00:00,2015-02-08,22,0.0174
2015-02-08 23:00:00,2015-02-08,23,0.0107
2015-02-09,2015-02-09,0,0.007
2015-02-09 01:00:00,2015-02-09,1,0.0043
2015-02-09 02:00:00,2015-02-09,2,0.0047
2015-02-09 03:00:00,2015-02-09,3,0.0089
2015-02-09 04:00:00,2015-02-09,4,0.0246
2015-02-09 05:00:00,2015-02-09,5,0.0714
2015-02-09 06:00:00,2015-02-09,6,0.1007
2015-02-09 07:00:00,2015-02-09,7,0.181
2015-02-09 08:00:00,2015-02-09,8,0.1366
2015-02-09 09:00:00,2015-02-09,9,0.079
2015-02-09 10:00:00,2015-02-09,10,0.0703
2015-02-09 11:00:00,2015-02-09,11,0.0501
2015-02-09 12:00:00,2015-02-09,12,0.0491
2015-02-09 13:00:00,2015-02-09,13,0.053
2015-02-09 14:00:00,2015-02-09,14,0.0481
2015-02-09 15:00:00,2015-02-09,15,0.0422
2015-02-09 16:00:00,2015-02-09,16,0.0364
2015-02-09 17:00:00,2015-02-09,17,0.0383
2015-02-09 18:00:00,2015-02-09,18,0.0323
2015-02-09 19:00:00,2015-02-09,19,0.0261
2015-02-09 20:00:00,2015-02-09,20,0.0211
2015-02-09 21:00:00,2015-02-09,21,0.0191
2015-02-09 22:00:00,2015-02-09,22,0.0159
2015-02-09 23:00:00,2015-02-09,23,0.0084
2015-02-10,2015-02-10,0,0.0049
2015-02-10 01:00:00,2015-02-10,1,0.0037
2015-02-10 02:00:00,2015-02-10,2,0.0039
2015-02-10 03:00:00,2015-02-10,3,0.0094
2015-02-10 04:00:00,2015-02-10,4,0.0254
2015-02-10 05:00:00,2015-02-10,5,0.0718
2015-02-10 06:00:00,2015-02-10,6,0.0939
2015-02-10 07:00:00,2015-02-10,7,0.2654
2015-02-10 08:00:00,2015-02-10,8,0.3569
2015-02-10 09:00:00,2015-02-10,9,0.3319
2015-02-10 10:00:00,2015-02-10,10,0.1577
2015-02-10 11:00:00,2015-02-10,11,0.0529
2015-02-10 12:00:00,2015-02-10,12,0.0518
2015-02-10 13:00:00,2015-02-10,13,0.052
2015-02-10 14:00:00,2015-02-10,14,0.0478
2015-02-10 15:00:00,2015-02-10,15,0.0406
2015-02-10 16:00:00,2015-02-10,16,0.0371
2015-02-10 17:00:00,2015-02-10,17,0.0381
2015-02-10 18:00:00,2015-02-10,18,0.0325
2015-02-10 19:00:00,2015-02-10,19,0.0278
2015-02-10 20:00:00,2015-02-10,20,0.0237
2015-02-10 21:00:00,2015-02-10,21,0.0206
2015-02-10 22:00:00,2015-02-10,22,0.0153
2015-02-10 23:00:00,2015-02-10,23,0.0085
2015-02-11,2015-02-11,0,0.0053
2015-02-11 01:00:00,2015-02-11,1,0.0034
2015-02-11 02:00:00,2015-02-11,2,0.0045
2015-02-11 03:00:00,2015-02-11,3,0.0096
2015-02-11 04:00:00,2015-02-11,4,0.0248
2015-02-11 05:00:00,2015-02-11,5,0.0612
2015-02-11 06:00:00,2015-02-11,6,0.0945
2015-02-11 07:00:00,2015-02-11,7,0.242
2015-02-11 08:00:00,2015-02-11,8,0.3013
2015-02-11 09:00:00,2015-02-11,9,0.3484
2015-02-11 10:00:00,2015-02-11,10,0.1644
2015-02-11 11:00:00,2015-02-11,11,0.0523
2015-02-11 12:00:00,2015-02-11,12,0.0501
2015-02-11 13:00:00,2015-02-11,13,0.0537
2015-02-11 14:00:00,2015-02-11,14,0.0504
2015-02-11 15:00:00,2015-02-11,15,0.0425
2015-02-11 16:00:00,2015-02-11,16,0.0364
2015-02-11 17:00:00,2015-02-11,17,0.0388
2015-02-11 18:00:00,2015-02-11,18,0.0336
2015-02-11 19:00:00,2015-02-11,19,0.0274
2015-02-11 20:00:00,2015-02-11,20,0.0228
2015-02-11 21:00:00,2015-02-11,21,0.021
2015-02-11 22:00:00,2015-02-11,22,0.0171
2015-02-11 23:00:00,2015-02-11,23,0.0091
2015-02-12,2015-02-12,0,0.0055
2015-02-12 01:00:00,2015-02-12,1,0.0035
2015-02-12 02:00:00,2015-02-12,2,0.0046
2015-02-12 03:00:00,2015-02-12,3,0.0104
2015-02-12 04:00:00,2015-02-12,4,0.0254
2015-02-12 05:00:00,2015-02-12,5,0.0726
2015-02-12 06:00:00,2015-02-12,6,0.096
2015-02-12 07:00:00,2015-02-12,7,0.2832
2015-02-12 08:00:00,2015-02-12,8,0.3096
2015-02-12 09:00:00,2015-02-12,9,0.3426
2015-02-12 10:00:00,2015-02-12,10,0.1163
2015-02-12 11:00:00,2015-02-12,11,0.0538
2015-02-12 12:00:00,2015-02-12,12,0.0536
2015-02-12 13:00:00,2015-02-12,13,0.0547
2015-02-12 14:00:00,2015-02-12,14,0.0471
2015-02-12 15:00:00,2015-02-12,15,0.0428
2015-02-12 16:00:00,2015-02-12,16,0.0383
2015-02-12 17:00:00,2015-02-12,17,0.0408
2015-02-12 18:00:00,2015-02-12,18,0.0352
2015-02-12 19:00:00,2015-02-12,19,0.0304
2015-02-12 20:00:00,2015-02-12,20,0.0255
2015-02-12 21:00:00,2015-02-12,21,0.0235
2015-02-12 22:00:00,2015-02-12,22,0.0182
2015-02-12 23:00:00,2015-02-12,23,0.0108
2015-02-13,2015-02-13,0,0.0065
2015-02-13 01:00:00,2015-02-13,1,0.0046
2015-02-13 02:00:00,2015-02-13,2,0.0054
2015-02-13 03:00:00,2015-02-13,3,0.0101
2015-02-13 04:00:00,2015-02-13,4,0.0242
2015-02-13 05:00:00,2015-02-13,5,0.0675
2015-02-13 06:00:00,2015-02-13,6,0.0884
2015-02-13 07:00:00,2015-02-13,7,0.0973
2015-02-13 08:00:00,2015-02-13,8,0.0932
2015-02-13 09:00:00,2015-02-13,9,0.0925
2015-02-13 10:00:00,2015-02-13,10,0.0667
2015-02-13 11:00:00,2015-02-13,11,0.0549
2015-02-13 12:00:00,2015-02-13,12,0.0492
2015-02-13 13:00:00,2015-02-13,13,0.0574
2015-02-13 14:00:00,2015-02-13,14,0.0519
2015-02-13 15:00:00,2015-02-13,15,0.0461
2015-02-13 16:00:00,2015-02-13,16,0.0417
2015-02-13 17:00:00,2015-02-13,17,0.0406
2015-02-13 18:00:00,2015-02-13,18,0.0393
2015-02-13 19:00:00,2015-02-13,19,0.0368
2015-02-13 20:00:00,2015-02-13,20,0.0298
2015-02-13 21:00:00,2015-02-13,21,0.024
2015-02-13 22:00:00,2015-02-13,22,0.0204
